date,brand,category,region
10-01-2022,Sony,Headphones,Central
10-01-2022,Samsung,Smartphone,East
10-01-2022,Apple,Smartphone,East
10-01-2022,Apple,Smartphone,East
10-01-2022,Samsung,Smartphone,South
10-01-2022,Apple,Laptop,East
10-01-2022,Apple,Smartphone,South
10-01-2022,Sony,Smartphone,East
10-01-2022,Dell,Smartphone,East
10-01-2022,Dell,Tablet,Central
10-01-2022,Apple,Smartphone,Central
10-01-2022,Apple,Smartphone,Central
10-01-2022,Sony,Smartphone,West
10-01-2022,Samsung,Laptop,South
10-01-2022,Apple,Tablet,East
10-01-2022,Apple,Laptop,East
10-01-2022,Samsung,Laptop,East
10-01-2022,Sony,Smartphone,West
10-01-2022,Samsung,Smartphone,West
10-01-2022,Dell,Tablet,East
10-01-2022,Samsung,Laptop,South
10-01-2022,Samsung,Laptop,West
10-01-2022,Apple,Headphones,East
10-01-2022,Samsung,Laptop,Central
10-01-2022,Dell,Laptop,West
10-01-2022,Apple,Headphones,East
10-01-2022,Samsung,Smartphone,West
10-01-2022,Samsung,Smartphone,East
10-01-2022,Apple,Headphones,East
10-01-2022,Samsung,Tablet,Central
10-01-2022,Samsung,Smartphone,South
10-01-2022,Samsung,Laptop,East
10-01-2022,Samsung,Smartphone,East
10-01-2022,Dell,Laptop,East
10-01-2022,Apple,Smartphone,North
10-01-2022,Samsung,Headphones,North
10-01-2022,Sony,Smartphone,South
10-01-2022,Samsung,Smartphone,East
10-01-2022,Samsung,Smartphone,West
10-01-2022,Apple,Smartphone,West
10-01-2022,Apple,Tablet,East
10-01-2022,Samsung,Smartphone,Central
10-01-2022,Apple,Smartphone,South
10-01-2022,Samsung,Headphones,South
10-01-2022,Samsung,Smartphone,East
10-01-2022,Samsung,Smartphone,East
10-01-2022,Apple,Laptop,East
10-01-2022,Dell,Smartphone,West
10-01-2022,Dell,Smartphone,North
10-01-2022,Sony,Smartphone,East
10-01-2022,Samsung,Smartphone,West
10-01-2022,Samsung,Laptop,East
10-01-2022,Samsung,Laptop,East
10-01-2022,Dell,Laptop,West
10-01-2022,Dell,Smartphone,East
10-01-2022,Apple,Smartphone,North
10-01-2022,Apple,Smartphone,West
10-01-2022,Samsung,Smartphone,South
10-01-2022,Samsung,Smartphone,East
10-01-2022,Dell,Laptop,Central
10-01-2022,Samsung,Smartphone,South
10-01-2022,Apple,Smartphone,North
10-01-2022,Apple,Smartphone,South
10-01-2022,Dell,Headphones,East
10-01-2022,Samsung,Laptop,East
11-01-2022,Apple,Smartphone,West
11-01-2022,Apple,Smartphone,East
11-01-2022,Apple,Smartphone,West
11-01-2022,Dell,Laptop,North
11-01-2022,Apple,Tablet,West
11-01-2022,Apple,Tablet,North
11-01-2022,Dell,Laptop,Central
11-01-2022,Apple,Tablet,West
11-01-2022,Apple,Headphones,East
11-01-2022,Apple,Tablet,East
11-01-2022,Sony,Tablet,South
11-01-2022,Dell,Laptop,East
11-01-2022,Dell,Laptop,South
11-01-2022,Apple,Smartphone,South
11-01-2022,Apple,Smartphone,South
11-01-2022,Samsung,Smartphone,West
11-01-2022,Apple,Smartphone,West
11-01-2022,Sony,Laptop,North
11-01-2022,Sony,Tablet,Central
11-01-2022,Sony,Tablet,South
11-01-2022,Sony,Smartphone,West
11-01-2022,Dell,Tablet,East
11-01-2022,Samsung,Laptop,South
11-01-2022,Samsung,Smartphone,East
11-01-2022,Sony,Smartphone,East
11-01-2022,Apple,Headphones,East
11-01-2022,Sony,Smartphone,North
11-01-2022,Dell,Tablet,West
11-01-2022,Samsung,Laptop,East
11-01-2022,Apple,Laptop,South
11-01-2022,Samsung,Smartphone,South
11-01-2022,Dell,Smartphone,East
11-01-2022,Samsung,Smartphone,East
11-01-2022,Dell,Smartphone,North
11-01-2022,Dell,Smartphone,South
11-01-2022,Dell,Smartphone,North
11-01-2022,Sony,Smartphone,West
11-01-2022,Apple,Laptop,South
11-01-2022,Sony,Smartphone,East
11-01-2022,Apple,Smartphone,Central
11-01-2022,Apple,Smartphone,South
11-01-2022,Dell,Smartphone,East
11-01-2022,Dell,Smartphone,East
11-01-2022,Apple,Smartphone,East
11-01-2022,Apple,Laptop,West
11-01-2022,Sony,Smartphone,South
11-01-2022,Apple,Smartphone,West
11-01-2022,Apple,Smartphone,West
11-01-2022,Apple,Tablet,West
11-01-2022,Apple,Headphones,South
11-01-2022,Samsung,Smartphone,East
11-01-2022,Samsung,Tablet,East
11-01-2022,Apple,Smartphone,West
11-01-2022,Dell,Smartphone,North
11-01-2022,Dell,Laptop,East
11-01-2022,Sony,Smartphone,South
11-01-2022,Apple,Smartphone,East
11-01-2022,Samsung,Laptop,West
11-01-2022,Dell,Tablet,East
11-01-2022,Apple,Laptop,East
11-01-2022,Dell,Smartphone,North
11-01-2022,Sony,Headphones,East
11-01-2022,Apple,Smartphone,East
11-01-2022,Samsung,Headphones,Central
11-01-2022,Sony,Smartphone,West
11-01-2022,Samsung,Smartphone,West
11-01-2022,Dell,Headphones,West
11-01-2022,Apple,Smartphone,South
11-01-2022,Apple,Smartphone,West
11-01-2022,Samsung,Laptop,East
11-01-2022,Samsung,Laptop,North
11-01-2022,Samsung,Laptop,South
11-01-2022,Apple,Laptop,South
11-01-2022,Dell,Laptop,East
11-01-2022,Samsung,Tablet,West
11-01-2022,Apple,Laptop,West
11-01-2022,Dell,Smartphone,North
11-01-2022,Samsung,Smartphone,East
11-01-2022,Apple,Tablet,West
11-01-2022,Apple,Laptop,West
11-01-2022,Apple,Headphones,East
11-01-2022,Dell,Tablet,South
11-01-2022,Apple,Tablet,South
11-01-2022,Sony,Tablet,North
11-01-2022,Dell,Smartphone,North
11-01-2022,Dell,Laptop,North
11-01-2022,Samsung,Smartphone,East
11-01-2022,Samsung,Smartphone,South
12-01-2022,Samsung,Smartphone,West
12-01-2022,Apple,Tablet,North
12-01-2022,Apple,Smartphone,Central
12-01-2022,Apple,Headphones,North
12-01-2022,Dell,Laptop,East
12-01-2022,Apple,Smartphone,Central
12-01-2022,Apple,Tablet,East
12-01-2022,Apple,Laptop,North
12-01-2022,Apple,Laptop,North
12-01-2022,Samsung,Tablet,West
12-01-2022,Dell,Smartphone,North
12-01-2022,Samsung,Smartphone,South
12-01-2022,Dell,Tablet,South
12-01-2022,Apple,Headphones,Central
12-01-2022,Dell,Tablet,East
12-01-2022,Dell,Smartphone,Central
12-01-2022,Apple,Laptop,East
12-01-2022,Dell,Smartphone,East
12-01-2022,Dell,Smartphone,West
12-01-2022,Apple,Smartphone,Central
12-01-2022,Samsung,Headphones,Central
12-01-2022,Apple,Smartphone,North
12-01-2022,Apple,Tablet,East
12-01-2022,Sony,Smartphone,West
12-01-2022,Samsung,Laptop,East
12-01-2022,Samsung,Laptop,North
12-01-2022,Samsung,Smartphone,South
12-01-2022,Dell,Headphones,East
12-01-2022,Dell,Smartphone,East
12-01-2022,Apple,Headphones,South
12-01-2022,Dell,Smartphone,North
12-01-2022,Samsung,Smartphone,South
12-01-2022,Apple,Tablet,East
12-01-2022,Samsung,Tablet,North
12-01-2022,Dell,Smartphone,West
12-01-2022,Samsung,Smartphone,West
12-01-2022,Apple,Laptop,Central
12-01-2022,Samsung,Smartphone,South
12-01-2022,Dell,Smartphone,Central
12-01-2022,Dell,Laptop,East
12-01-2022,Apple,Smartphone,West
12-01-2022,Apple,Smartphone,West
12-01-2022,Apple,Smartphone,East
12-01-2022,Dell,Headphones,North
12-01-2022,Samsung,Headphones,North
12-01-2022,Sony,Smartphone,East
12-01-2022,Dell,Smartphone,West
12-01-2022,Dell,Smartphone,Central
12-01-2022,Apple,Headphones,East
12-01-2022,Dell,Smartphone,East
12-01-2022,Samsung,Smartphone,Central
12-01-2022,Apple,Smartphone,South
12-01-2022,Samsung,Laptop,East
12-01-2022,Samsung,Headphones,East
12-01-2022,Apple,Smartphone,East
12-01-2022,Samsung,Tablet,South
12-01-2022,Sony,Laptop,North
12-01-2022,Samsung,Laptop,East
12-01-2022,Dell,Smartphone,East
12-01-2022,Apple,Smartphone,North
13-01-2022,Dell,Smartphone,West
13-01-2022,Samsung,Smartphone,East
13-01-2022,Apple,Smartphone,South
13-01-2022,Apple,Laptop,West
13-01-2022,Dell,Tablet,Central
13-01-2022,Samsung,Headphones,East
13-01-2022,Sony,Headphones,South
13-01-2022,Apple,Smartphone,West
14-01-2022,Apple,Laptop,Central
14-01-2022,Samsung,Laptop,South
14-01-2022,Sony,Headphones,East
14-01-2022,Apple,Smartphone,North
14-01-2022,Apple,Smartphone,East
14-01-2022,Apple,Headphones,South
14-01-2022,Apple,Laptop,Central
14-01-2022,Dell,Smartphone,North
14-01-2022,Samsung,Headphones,West
14-01-2022,Dell,Tablet,Central
14-01-2022,Apple,Headphones,East
14-01-2022,Apple,Smartphone,South
14-01-2022,Apple,Headphones,West
14-01-2022,Sony,Laptop,South
14-01-2022,Sony,Laptop,Central
14-01-2022,Dell,Smartphone,East
14-01-2022,Apple,Smartphone,West
14-01-2022,Apple,Tablet,Central
14-01-2022,Sony,Smartphone,Central
14-01-2022,Sony,Smartphone,East
14-01-2022,Sony,Headphones,South
14-01-2022,Samsung,Headphones,South
14-01-2022,Dell,Smartphone,Central
14-01-2022,Apple,Headphones,North
14-01-2022,Dell,Laptop,West
14-01-2022,Samsung,Smartphone,South
14-01-2022,Apple,Smartphone,North
14-01-2022,Apple,Smartphone,West
14-01-2022,Sony,Headphones,East
14-01-2022,Apple,Laptop,North
14-01-2022,Samsung,Tablet,East
14-01-2022,Dell,Smartphone,North
14-01-2022,Dell,Smartphone,South
14-01-2022,Sony,Smartphone,South
14-01-2022,Apple,Tablet,East
14-01-2022,Sony,Smartphone,East
14-01-2022,Samsung,Smartphone,North
14-01-2022,Sony,Smartphone,West
14-01-2022,Apple,Smartphone,South
14-01-2022,Apple,Laptop,West
14-01-2022,Dell,Smartphone,South
14-01-2022,Apple,Smartphone,East
14-01-2022,Dell,Smartphone,East
14-01-2022,Samsung,Smartphone,East
14-01-2022,Samsung,Smartphone,North
14-01-2022,Apple,Smartphone,North
14-01-2022,Dell,Smartphone,East
14-01-2022,Samsung,Laptop,North
14-01-2022,Samsung,Smartphone,West
14-01-2022,Apple,Smartphone,South
14-01-2022,Samsung,Smartphone,South
14-01-2022,Apple,Tablet,East
14-01-2022,Apple,Smartphone,East
14-01-2022,Sony,Laptop,East
14-01-2022,Dell,Tablet,East
14-01-2022,Samsung,Tablet,East
14-01-2022,Sony,Smartphone,North
14-01-2022,Sony,Laptop,East
14-01-2022,Sony,Tablet,East
14-01-2022,Samsung,Smartphone,West
14-01-2022,Apple,Headphones,Central
14-01-2022,Dell,Smartphone,East
14-01-2022,Sony,Smartphone,Central
14-01-2022,Samsung,Tablet,South
14-01-2022,Sony,Headphones,North
14-01-2022,Samsung,Smartphone,East
14-01-2022,Apple,Smartphone,West
14-01-2022,Dell,Laptop,East
14-01-2022,Samsung,Smartphone,South
14-01-2022,Samsung,Tablet,Central
14-01-2022,Sony,Laptop,North
14-01-2022,Apple,Laptop,East
14-01-2022,Samsung,Smartphone,East
14-01-2022,Samsung,Smartphone,South
14-01-2022,Apple,Laptop,West
14-01-2022,Apple,Headphones,East
14-01-2022,Apple,Tablet,Central
14-01-2022,Sony,Smartphone,West
14-01-2022,Apple,Smartphone,East
14-01-2022,Dell,Smartphone,West
14-01-2022,Apple,Headphones,East
15-01-2022,Samsung,Laptop,South
15-01-2022,Apple,Tablet,West
15-01-2022,Dell,Tablet,West
15-01-2022,Samsung,Smartphone,South
15-01-2022,Samsung,Smartphone,West
15-01-2022,Sony,Smartphone,South
15-01-2022,Dell,Tablet,South
15-01-2022,Samsung,Headphones,West
15-01-2022,Apple,Tablet,East
15-01-2022,Samsung,Smartphone,North
15-01-2022,Apple,Laptop,South
15-01-2022,Sony,Laptop,East
15-01-2022,Apple,Headphones,West
15-01-2022,Dell,Smartphone,East
15-01-2022,Apple,Laptop,Central
15-01-2022,Dell,Laptop,East
15-01-2022,Apple,Smartphone,North
15-01-2022,Dell,Tablet,North
15-01-2022,Sony,Laptop,East
15-01-2022,Apple,Smartphone,West
15-01-2022,Apple,Headphones,East
15-01-2022,Samsung,Smartphone,East
15-01-2022,Apple,Smartphone,East
15-01-2022,Dell,Smartphone,North
15-01-2022,Samsung,Laptop,West
15-01-2022,Apple,Laptop,East
15-01-2022,Apple,Smartphone,North
15-01-2022,Sony,Laptop,West
15-01-2022,Apple,Laptop,West
15-01-2022,Apple,Smartphone,West
15-01-2022,Sony,Tablet,West
15-01-2022,Samsung,Laptop,West
15-01-2022,Dell,Laptop,Central
15-01-2022,Apple,Smartphone,East
15-01-2022,Apple,Laptop,East
15-01-2022,Apple,Tablet,South
15-01-2022,Samsung,Tablet,Central
15-01-2022,Samsung,Laptop,West
15-01-2022,Dell,Tablet,South
15-01-2022,Apple,Smartphone,South
15-01-2022,Dell,Tablet,South
15-01-2022,Samsung,Smartphone,North
16-01-2022,Sony,Smartphone,West
16-01-2022,Apple,Laptop,East
16-01-2022,Apple,Smartphone,East
16-01-2022,Samsung,Laptop,East
16-01-2022,Apple,Smartphone,West
16-01-2022,Samsung,Smartphone,West
16-01-2022,Apple,Headphones,East
16-01-2022,Sony,Headphones,Central
16-01-2022,Apple,Tablet,South
16-01-2022,Apple,Smartphone,Central
16-01-2022,Apple,Smartphone,East
16-01-2022,Apple,Tablet,East
16-01-2022,Apple,Tablet,West
16-01-2022,Apple,Smartphone,East
16-01-2022,Samsung,Smartphone,North
16-01-2022,Samsung,Tablet,Central
16-01-2022,Sony,Tablet,East
16-01-2022,Apple,Smartphone,West
16-01-2022,Apple,Tablet,South
16-01-2022,Apple,Laptop,South
16-01-2022,Apple,Smartphone,Central
16-01-2022,Samsung,Laptop,East
16-01-2022,Samsung,Laptop,South
16-01-2022,Sony,Smartphone,West
16-01-2022,Apple,Headphones,West
16-01-2022,Apple,Smartphone,Central
16-01-2022,Apple,Smartphone,East
16-01-2022,Apple,Laptop,West
16-01-2022,Apple,Laptop,West
16-01-2022,Samsung,Laptop,North
16-01-2022,Apple,Tablet,North
16-01-2022,Apple,Smartphone,South
16-01-2022,Apple,Laptop,South
16-01-2022,Dell,Smartphone,East
16-01-2022,Apple,Laptop,East
16-01-2022,Dell,Smartphone,West
16-01-2022,Samsung,Laptop,South
16-01-2022,Dell,Smartphone,East
16-01-2022,Dell,Tablet,Central
16-01-2022,Apple,Smartphone,South
16-01-2022,Samsung,Headphones,West
16-01-2022,Samsung,Smartphone,North
16-01-2022,Apple,Smartphone,East
16-01-2022,Samsung,Headphones,West
17-01-2022,Apple,Smartphone,South
17-01-2022,Sony,Smartphone,East
17-01-2022,Apple,Smartphone,North
17-01-2022,Apple,Tablet,South
17-01-2022,Dell,Smartphone,West
17-01-2022,Apple,Tablet,East
17-01-2022,Apple,Smartphone,East
17-01-2022,Samsung,Tablet,North
17-01-2022,Dell,Smartphone,East
17-01-2022,Sony,Smartphone,East
17-01-2022,Dell,Tablet,East
17-01-2022,Dell,Smartphone,West
17-01-2022,Apple,Headphones,South
17-01-2022,Samsung,Laptop,West
17-01-2022,Samsung,Smartphone,East
17-01-2022,Apple,Smartphone,West
17-01-2022,Dell,Headphones,South
17-01-2022,Sony,Smartphone,East
17-01-2022,Apple,Smartphone,South
17-01-2022,Dell,Laptop,West
17-01-2022,Samsung,Laptop,Central
17-01-2022,Samsung,Smartphone,East
17-01-2022,Dell,Smartphone,East
17-01-2022,Apple,Smartphone,East
17-01-2022,Samsung,Tablet,East
17-01-2022,Sony,Smartphone,East
17-01-2022,Apple,Tablet,West
17-01-2022,Sony,Smartphone,East
17-01-2022,Apple,Headphones,North
17-01-2022,Apple,Laptop,East
17-01-2022,Apple,Smartphone,West
17-01-2022,Samsung,Tablet,East
17-01-2022,Apple,Smartphone,East
17-01-2022,Apple,Smartphone,East
17-01-2022,Apple,Smartphone,East
17-01-2022,Samsung,Smartphone,East
17-01-2022,Apple,Laptop,Central
17-01-2022,Apple,Smartphone,South
17-01-2022,Samsung,Laptop,East
17-01-2022,Samsung,Laptop,West
17-01-2022,Apple,Tablet,South
17-01-2022,Apple,Tablet,Central
17-01-2022,Apple,Laptop,West
17-01-2022,Apple,Smartphone,South
17-01-2022,Dell,Tablet,North
17-01-2022,Samsung,Smartphone,Central
17-01-2022,Samsung,Smartphone,West
17-01-2022,Dell,Smartphone,East
17-01-2022,Sony,Tablet,East
17-01-2022,Dell,Smartphone,East
17-01-2022,Sony,Smartphone,East
17-01-2022,Samsung,Smartphone,Central
17-01-2022,Dell,Smartphone,East
17-01-2022,Sony,Smartphone,East
17-01-2022,Dell,Smartphone,East
17-01-2022,Samsung,Headphones,East
17-01-2022,Samsung,Headphones,Central
18-01-2022,Sony,Headphones,East
18-01-2022,Apple,Smartphone,West
18-01-2022,Dell,Smartphone,West
18-01-2022,Sony,Laptop,Central
18-01-2022,Samsung,Smartphone,East
18-01-2022,Apple,Smartphone,East
18-01-2022,Sony,Laptop,Central
18-01-2022,Samsung,Laptop,East
18-01-2022,Apple,Smartphone,East
18-01-2022,Samsung,Laptop,East
18-01-2022,Dell,Tablet,South
18-01-2022,Dell,Tablet,East
18-01-2022,Apple,Smartphone,East
18-01-2022,Apple,Tablet,South
18-01-2022,Apple,Smartphone,West
18-01-2022,Dell,Smartphone,West
18-01-2022,Apple,Tablet,North
18-01-2022,Sony,Tablet,West
18-01-2022,Dell,Laptop,South
18-01-2022,Dell,Tablet,South
18-01-2022,Samsung,Headphones,East
18-01-2022,Sony,Headphones,South
18-01-2022,Samsung,Smartphone,South
18-01-2022,Samsung,Tablet,West
18-01-2022,Dell,Headphones,West
18-01-2022,Samsung,Tablet,East
18-01-2022,Samsung,Tablet,Central
18-01-2022,Apple,Smartphone,West
18-01-2022,Apple,Smartphone,East
18-01-2022,Apple,Smartphone,East
18-01-2022,Apple,Laptop,South
18-01-2022,Apple,Laptop,South
18-01-2022,Apple,Smartphone,North
18-01-2022,Sony,Laptop,East
18-01-2022,Samsung,Laptop,East
18-01-2022,Dell,Smartphone,South
18-01-2022,Apple,Smartphone,East
18-01-2022,Samsung,Laptop,North
18-01-2022,Apple,Smartphone,East
18-01-2022,Apple,Smartphone,West
18-01-2022,Samsung,Headphones,West
18-01-2022,Sony,Smartphone,East
18-01-2022,Samsung,Headphones,East
18-01-2022,Samsung,Headphones,West
18-01-2022,Apple,Headphones,Central
18-01-2022,Samsung,Laptop,South
18-01-2022,Sony,Tablet,East
18-01-2022,Dell,Smartphone,North
18-01-2022,Sony,Smartphone,East
18-01-2022,Sony,Smartphone,Central
18-01-2022,Samsung,Smartphone,North
18-01-2022,Samsung,Tablet,West
18-01-2022,Samsung,Smartphone,East
18-01-2022,Dell,Headphones,West
18-01-2022,Samsung,Headphones,West
18-01-2022,Apple,Smartphone,East
18-01-2022,Apple,Smartphone,West
18-01-2022,Samsung,Laptop,South
18-01-2022,Apple,Smartphone,East
18-01-2022,Samsung,Smartphone,East
18-01-2022,Samsung,Laptop,East
18-01-2022,Dell,Laptop,West
18-01-2022,Apple,Headphones,North
18-01-2022,Dell,Smartphone,North
18-01-2022,Dell,Smartphone,East
18-01-2022,Samsung,Smartphone,East
18-01-2022,Apple,Smartphone,West
18-01-2022,Samsung,Headphones,South
18-01-2022,Samsung,Headphones,West
18-01-2022,Dell,Smartphone,Central
18-01-2022,Samsung,Laptop,South
18-01-2022,Apple,Laptop,East
19-01-2022,Dell,Headphones,East
19-01-2022,Samsung,Laptop,East
19-01-2022,Apple,Smartphone,West
19-01-2022,Apple,Smartphone,West
19-01-2022,Dell,Tablet,Central
19-01-2022,Sony,Smartphone,East
19-01-2022,Apple,Smartphone,North
19-01-2022,Dell,Smartphone,East
19-01-2022,Apple,Laptop,North
19-01-2022,Samsung,Headphones,South
19-01-2022,Samsung,Laptop,South
19-01-2022,Samsung,Laptop,East
19-01-2022,Apple,Smartphone,North
19-01-2022,Apple,Smartphone,West
19-01-2022,Samsung,Tablet,South
19-01-2022,Dell,Tablet,East
19-01-2022,Apple,Smartphone,East
19-01-2022,Apple,Laptop,West
19-01-2022,Dell,Smartphone,East
19-01-2022,Apple,Headphones,North
19-01-2022,Apple,Smartphone,East
19-01-2022,Apple,Laptop,East
19-01-2022,Samsung,Headphones,East
19-01-2022,Samsung,Headphones,East
19-01-2022,Dell,Smartphone,South
19-01-2022,Dell,Tablet,South
19-01-2022,Samsung,Laptop,East
19-01-2022,Samsung,Laptop,West
19-01-2022,Dell,Laptop,South
19-01-2022,Samsung,Smartphone,South
19-01-2022,Sony,Laptop,Central
19-01-2022,Dell,Smartphone,East
19-01-2022,Apple,Smartphone,North
19-01-2022,Apple,Smartphone,South
19-01-2022,Sony,Smartphone,East
19-01-2022,Samsung,Smartphone,Central
19-01-2022,Apple,Laptop,East
19-01-2022,Dell,Tablet,South
19-01-2022,Samsung,Smartphone,East
19-01-2022,Apple,Laptop,West
19-01-2022,Samsung,Smartphone,Central
19-01-2022,Samsung,Smartphone,West
19-01-2022,Samsung,Smartphone,East
19-01-2022,Samsung,Smartphone,South
19-01-2022,Apple,Laptop,South
19-01-2022,Apple,Smartphone,West
19-01-2022,Apple,Smartphone,West
19-01-2022,Dell,Smartphone,East
19-01-2022,Apple,Smartphone,West
19-01-2022,Apple,Smartphone,East
19-01-2022,Apple,Laptop,North
19-01-2022,Samsung,Smartphone,South
19-01-2022,Apple,Headphones,East
19-01-2022,Samsung,Smartphone,West
19-01-2022,Samsung,Smartphone,North
19-01-2022,Samsung,Headphones,West
19-01-2022,Apple,Tablet,East
19-01-2022,Dell,Tablet,South
20-01-2022,Dell,Smartphone,East
20-01-2022,Samsung,Smartphone,East
20-01-2022,Apple,Smartphone,West
20-01-2022,Samsung,Smartphone,South
20-01-2022,Apple,Smartphone,East
20-01-2022,Apple,Tablet,East
20-01-2022,Apple,Smartphone,South
20-01-2022,Samsung,Tablet,West
20-01-2022,Dell,Laptop,East
20-01-2022,Apple,Smartphone,East
20-01-2022,Apple,Tablet,West
20-01-2022,Samsung,Laptop,West
20-01-2022,Dell,Laptop,North
20-01-2022,Apple,Smartphone,South
20-01-2022,Dell,Smartphone,West
20-01-2022,Samsung,Smartphone,West
20-01-2022,Dell,Laptop,North
20-01-2022,Apple,Laptop,West
20-01-2022,Apple,Smartphone,South
20-01-2022,Samsung,Smartphone,West
20-01-2022,Samsung,Smartphone,South
20-01-2022,Dell,Tablet,East
20-01-2022,Dell,Smartphone,East
20-01-2022,Samsung,Smartphone,South
20-01-2022,Apple,Laptop,West
20-01-2022,Dell,Laptop,West
20-01-2022,Samsung,Laptop,South
20-01-2022,Apple,Smartphone,East
20-01-2022,Samsung,Laptop,West
20-01-2022,Apple,Headphones,North
20-01-2022,Apple,Smartphone,Central
20-01-2022,Samsung,Smartphone,South
20-01-2022,Apple,Smartphone,East
20-01-2022,Sony,Laptop,East
20-01-2022,Dell,Laptop,Central
20-01-2022,Dell,Laptop,East
